u,v,key,osmid,name,highway,length,speed_kph,travel_time,lanes,maxspeed,oneway
1236363752,2062439429,0,231500651,Piața Iuliu Maniu,primary,20.935682445622078,50.0,1.5073691360847896,2,RO:urban,True
1236363778,792223260,0,"[755104921, 1252138547, 24295900, 1252138540]",Piața Nicolae Bălcescu,tertiary,47.013546964163545,50.0,3.384975381419775,"['2', '3']",RO:urban,True
1236363778,11195796839,0,755104922,Strada 1 Decembrie 1918,residential,21.924364389873105,50.0,1.5785542360708635,1,RO:urban,True
1243651282,1136168264,0,376239101,Strada Martir Cornel Popescu (1918),residential,88.22503876736418,50.0,6.352202791250221,,RO:urban,False
1243651282,1243675107,0,376239102,Strada Martir Cornel Popescu (1918),residential,84.05521931153157,50.0,6.051975790430274,,RO:urban,False
1243651282,1243651291,0,"[108371222, 1286928495]","['Strada Parcului', 'Strada Rotundă']",residential,280.6400085201751,30.0,33.67680102242102,,30,False
1243651283,1243651293,0,108371219,Strada Ilia Repin,residential,184.1940733993572,30.0,22.103288807922866,,30,False
1243651291,1243675102,0,108373985,Strada Iosif Costinaș,residential,79.99954690088536,30.0,9.599945628106243,,30,False
1243651291,1243651292,0,1286928497,Strada Rotundă,residential,150.7594219148552,30.0,18.091130629782622,,30,False
1243651291,1243651282,0,"[108371222, 1286928495]","['Strada Parcului', 'Strada Rotundă']",residential,280.6400085201751,30.0,33.67680102242102,,30,False
1243651292,1243651291,0,1286928497,Strada Rotundă,residential,150.7594219148552,30.0,18.091130629782622,,30,False
1243651292,1243675119,0,108371220,unnamed,residential,83.21272922158626,48.0426739023187,6.235411163974629,,,False
1243651292,2174120430,0,108371220,unnamed,residential,63.28590476820441,48.0426739023187,4.742226830021218,,,False
1243651293,1136168264,0,108371219,Strada Ilia Repin,residential,84.47199216859016,30.0,10.13663906023082,,30,False
1243651293,1243651283,0,108371219,Strada Ilia Repin,residential,184.1940733993572,30.0,22.103288807922866,,30,False
1243651293,2174120414,0,"[1107057688, 207245964]","['Strada Ilia Repin', 'Strada Gărâna']",residential,639.1323717154103,30.0,76.69588460584923,,30,False
1243675096,1243675122,0,108373989,Strada George Topîrceanu,residential,67.46411240899025,30.0,8.09569348907883,,30,False
1243675096,498840876,0,376235916,Strada Canalul Bega,tertiary,93.85258600644902,50.0,6.757386192464329,2,RO:urban,False
1243675096,265586164,0,376235916,Strada Canalul Bega,tertiary,185.2809419079786,50.0,13.340227817374458,2,RO:urban,False
1243675099,1243675116,0,108373991,Strada Emil Gârleanu,residential,51.105841887702795,30.0,6.132701026524336,,30,False
1243675100,1243675116,0,108373989,Strada George Topîrceanu,residential,87.42309442162666,30.0,10.4907713305952,,30,False
1243675100,1243675122,0,108373989,Strada George Topîrceanu,residential,86.25496429863915,30.0,10.350595715836699,,30,False
1243675100,1243675104,0,"[108373990, 108373983]","['Strada Calistrat Hogaș', 'Strada Grădinarilor']",residential,140.78587480631433,30.0,16.89430497675772,,30,False
1243675100,1243675101,0,108373990,Strada Calistrat Hogaș,residential,137.39204168024554,30.0,16.487045001629465,,30,False
1243675101,265586115,0,376239100,Strada Martir Cornel Popescu (1918),residential,85.28102609146968,50.0,6.140233878585818,,RO:urban,False
1243675101,1243675115,0,376239102,Strada Martir Cornel Popescu (1918),residential,85.86272591413427,50.0,6.182116265817668,,RO:urban,False
1243675101,1243675100,0,108373990,Strada Calistrat Hogaș,residential,137.39204168024554,30.0,16.487045001629465,,30,False
1243675102,1243651291,0,108373985,Strada Iosif Costinaș,residential,79.99954690088536,30.0,9.599945628106243,,30,False
1243675102,1243675107,0,108373988,Strada Cocorilor,residential,271.07493612717485,30.0,32.52899233526099,,30,False
1243675102,1243675104,0,"[1286928496, 108373985]",Strada Iosif Costinaș,residential,190.70247859664465,30.0,22.88429743159736,,30,False
1243675104,1243675119,0,376239096,Strada Grădinarilor,residential,248.70710157539096,30.0,29.844852189046918,,30,False
1243675104,1243675100,0,"[108373990, 108373983]","['Strada Calistrat Hogaș', 'Strada Grădinarilor']",residential,140.78587480631433,30.0,16.89430497675772,,30,False
1243675104,1243675102,0,"[1286928496, 108373985]",Strada Iosif Costinaș,residential,190.70247859664465,30.0,22.88429743159736,,30,False
1243675107,1243675102,0,108373988,Strada Cocorilor,residential,271.07493612717485,30.0,32.52899233526099,,30,False
1243675107,1243651282,0,376239102,Strada Martir Cornel Popescu (1918),residential,84.05521931153157,50.0,6.051975790430274,,RO:urban,False
1243675107,1243675117,0,376239102,Strada Martir Cornel Popescu (1918),residential,85.79310027363745,50.0,6.1771032197018965,,RO:urban,False
1243675109,1243675117,0,108373984,Strada Plopului,residential,67.50815393631483,30.0,8.100978472357781,,30,False
1243675115,1243675116,0,108373991,Strada Emil Gârleanu,residential,136.255511742219,30.0,16.35066140906628,,30,False
1243675115,1243675117,0,376239102,Strada Martir Cornel Popescu (1918),residential,86.77184587711346,50.0,6.24757290315217,,RO:urban,False
1243675115,1243675101,0,376239102,Strada Martir Cornel Popescu (1918),residential,85.86272591413427,50.0,6.182116265817668,,RO:urban,False
1243675116,1243675100,0,108373989,Strada George Topîrceanu,residential,87.42309442162666,30.0,10.4907713305952,,30,False
1243675116,1243675115,0,108373991,Strada Emil Gârleanu,residential,136.255511742219,30.0,16.35066140906628,,30,False
1243675116,1243675099,0,108373991,Strada Emil Gârleanu,residential,51.105841887702795,30.0,6.132701026524336,,30,False
1243675117,1243675109,0,108373984,Strada Plopului,residential,67.50815393631483,30.0,8.100978472357781,,30,False
1243675117,1243675107,0,376239102,Strada Martir Cornel Popescu (1918),residential,85.79310027363745,50.0,6.1771032197018965,,RO:urban,False
1243675117,1243675115,0,376239102,Strada Martir Cornel Popescu (1918),residential,86.77184587711346,50.0,6.24757290315217,,RO:urban,False
1243675119,1243675104,0,376239096,Strada Grădinarilor,residential,248.70710157539096,30.0,29.844852189046918,,30,False
1243675119,1243651292,0,108371220,unnamed,residential,83.21272922158626,48.0426739023187,6.235411163974629,,,False
1243675119,2086327818,0,376239096,Strada Grădinarilor,residential,285.60121243779,30.0,34.272145492534804,,30,False
1243675122,1243675100,0,108373989,Strada George Topîrceanu,residential,86.25496429863915,30.0,10.350595715836699,,30,False
1243675122,1243675096,0,108373989,Strada George Topîrceanu,residential,67.46411240899025,30.0,8.09569348907883,,30,False
1243675122,265586115,0,376239103,Strada Nicolae Tincu Velea,residential,136.87289322803753,50.0,9.854848312418703,,RO:urban,False
1243675122,498840876,0,376239103,Strada Nicolae Tincu Velea,residential,70.44458727260573,50.0,5.072010283627613,,RO:urban,False
1243681765,498840897,0,48685967,Strada Nicolae Tincu Velea,residential,78.22897162609354,50.0,5.6324859570787345,,RO:urban,False
1243681765,1243689344,0,108374950,Strada Jókai Mór,residential,334.71961347032754,50.0,24.099812169863583,,RO:urban,False
1243681765,1243681766,0,376239097,Strada Jókai Mór,residential,28.240334258242573,50.0,2.033304066593465,,RO:urban,False
1243681766,1243681765,0,376239097,Strada Jókai Mór,residential,28.240334258242573,50.0,2.033304066593465,,RO:urban,False
1243681766,1243681769,0,376239098,Strada Jókai Mór,residential,344.5512005809086,50.0,24.80768644182542,,RO:urban,False
1243681766,1243689349,0,376239106,Strada Tata Oancea,residential,77.08558290946658,30.0,9.25026994913599,,30,False
1243681769,1243681766,0,376239098,Strada Jókai Mór,residential,344.5512005809086,50.0,24.80768644182542,,RO:urban,False
1243689331,1245494744,0,1076820027,Strada Jules Verne,residential,115.97333878299875,50.0,8.350080392375911,,RO:urban,False
1243689338,1243689349,0,108375731,Strada General Magheru,residential,435.67947422695033,50.0,31.368922144340427,,RO:urban,False
1243689338,1243689344,0,376239095,Strada Canalul Bega,tertiary,106.79214097042792,50.0,7.689034149870811,2,RO:urban,False
1243689338,498840935,0,376239095,Strada Canalul Bega,tertiary,101.69675834243615,50.0,7.322166600655404,2,RO:urban,False
1243689342,1243689349,0,108375731,Strada General Magheru,residential,309.1311324782517,50.0,22.257441538434122,,RO:urban,False
1243689344,1243681765,0,108374950,Strada Jókai Mór,residential,334.71961347032754,50.0,24.099812169863583,,RO:urban,False
1243689344,1243689338,0,376239095,Strada Canalul Bega,tertiary,106.79214097042792,50.0,7.689034149870811,2,RO:urban,False
1243689344,498840898,0,376239095,Strada Canalul Bega,tertiary,107.5255599688459,50.0,7.741840317756905,2,RO:urban,False
1243689349,1243689342,0,108375731,Strada General Magheru,residential,309.1311324782517,50.0,22.257441538434122,,RO:urban,False
1243689349,1243689338,0,108375731,Strada General Magheru,residential,435.67947422695033,50.0,31.368922144340427,,RO:urban,False
1243689349,1243681766,0,376239106,Strada Tata Oancea,residential,77.08558290946658,30.0,9.25026994913599,,30,False
1243689349,498840934,0,"[376239105, 376239106]",Strada Tata Oancea,residential,79.85359650927413,30.0,9.582431581112894,,30,False
1243689350,498840897,0,40952133,Strada Martir Ioan Tănase (1949),residential,389.8392199555608,50.0,28.06842383680038,,RO:urban,False
1245494737,1245494742,0,108584690,Strada Delinești,residential,78.04829862963206,50.0,5.619477501333509,,RO:urban,False
1245494737,1245494761,0,224953102,Strada Albăstrelelor,tertiary,84.72671130462028,50.0,6.10032321393266,,RO:urban,False
1245494737,1245494745,0,224953102,Strada Albăstrelelor,tertiary,13.119595238938656,50.0,0.9446108572035833,,RO:urban,False
1245494739,1245494756,0,108584684,Strada Parâng,residential,96.66376141610179,50.0,6.95979082195933,,RO:urban,False
1245494739,1245494747,0,108584684,Strada Parâng,residential,223.64639210826198,50.0,16.102540231794865,,RO:urban,False
1245494739,1245494752,0,108584691,Strada Deta,residential,48.41420938943811,50.0,3.4858230760395443,,RO:urban,False
1245494740,1245494743,0,108584683,Strada Martir Nicolae Lăcătuș,residential,188.4389239000687,50.0,13.567602520804947,,RO:urban,False
1245494740,1245494754,0,108584683,Strada Martir Nicolae Lăcătuș,residential,156.8631347512572,50.0,11.29414570209052,,RO:urban,False
1245494740,1245494751,0,108584688,Strada Traian Demetrescu,residential,76.65696528599995,50.0,5.519301500591996,,RO:urban,False
1245494740,1245494750,0,108584688,Strada Traian Demetrescu,residential,86.04740765611638,50.0,6.195413351240379,,RO:urban,False
1245494742,1245494737,0,108584690,Strada Delinești,residential,78.04829862963206,50.0,5.619477501333509,,RO:urban,False
1245494742,498840934,0,376239099,Strada Jules Verne,residential,304.5945344999531,50.0,21.930806483996626,,RO:urban,False
1245494742,498840935,0,376239099,Strada Jules Verne,residential,200.2338126556238,50.0,14.416834511204916,,RO:urban,False
1245494743,265585910,0,24435753,Strada Tata Oancea,residential,79.60522912382518,30.0,9.552627494859022,,30,False
1245494743,1245494747,0,24435753,Strada Tata Oancea,residential,67.0622884698056,30.0,8.047474616376672,,30,False
1245494743,1245494752,0,108584683,Strada Martir Nicolae Lăcătuș,residential,222.62866123615478,50.0,16.029263609003145,,RO:urban,False
1245494743,1245494740,0,108584683,Strada Martir Nicolae Lăcătuș,residential,188.4389239000687,50.0,13.567602520804947,,RO:urban,False
1245494744,1245494751,0,541442720,Strada Traian Demetrescu,residential,78.36903211723947,50.0,5.642570312441243,,RO:urban,False
1245494744,498840934,0,541442722,Strada Jules Verne,residential,182.8043572042865,50.0,13.161913718708629,,RO:urban,False
1245494744,1243689331,0,1076820027,Strada Jules Verne,residential,115.97333878299875,50.0,8.350080392375911,,RO:urban,False
1245494745,1245494756,0,108584685,Strada Delinești,residential,114.82879300828795,50.0,8.267673096596733,,RO:urban,False
1245494745,1245494737,0,224953102,Strada Albăstrelelor,tertiary,13.119595238938656,50.0,0.9446108572035833,,RO:urban,False
1245494745,2178647099,0,224953102,Strada Albăstrelelor,tertiary,191.06030456901468,50.0,13.756341928969057,,RO:urban,False
1245494747,1245494743,0,24435753,Strada Tata Oancea,residential,67.0622884698056,30.0,8.047474616376672,,30,False
1245494747,1245494739,0,108584684,Strada Parâng,residential,223.64639210826198,50.0,16.102540231794865,,RO:urban,False
1245494747,1245494750,0,108584684,Strada Parâng,residential,191.36300513910717,50.0,13.778136370015718,,RO:urban,False
1245494747,1245494755,0,108584687,Strada Bistrei,residential,411.15052961135285,50.0,29.602838132017407,,RO:urban,False
1245494748,265585683,0,24435822,Strada Canalul Bega,tertiary,115.59969076598713,50.0,8.323177735151075,2,RO:urban,False
1245494748,265585679,0,24435822,Strada Canalul Bega,tertiary,159.39847619340995,50.0,11.476690285925516,2,RO:urban,False
1245494748,2178647100,0,108584684,Strada Parâng,residential,144.54855665370144,50.0,10.407496079066505,,RO:urban,False
1245494749,1245494750,0,108584684,Strada Parâng,residential,151.37404160578495,50.0,10.898930995616517,,RO:urban,False
1245494750,1245494747,0,108584684,Strada Parâng,residential,191.36300513910717,50.0,13.778136370015718,,RO:urban,False
1245494750,1245494749,0,108584684,Strada Parâng,residential,151.37404160578495,50.0,10.898930995616517,,RO:urban,False
1245494750,1245494740,0,108584688,Strada Traian Demetrescu,residential,86.04740765611638,50.0,6.195413351240379,,RO:urban,False
1245494751,1245494740,0,108584688,Strada Traian Demetrescu,residential,76.65696528599995,50.0,5.519301500591996,,RO:urban,False
1245494751,1245494744,0,541442720,Strada Traian Demetrescu,residential,78.36903211723947,50.0,5.642570312441243,,RO:urban,False
1245494751,265585910,0,541442719,Strada Albăstrelelor,tertiary,184.82225719513113,50.0,13.307202518049442,,RO:urban,False
1245494751,267469669,0,541442724,Strada Albăstrelelor,tertiary,231.28126626950845,50.0,16.65225117140461,,RO:urban,False
1245494752,1245494743,0,108584683,Strada Martir Nicolae Lăcătuș,residential,222.62866123615478,50.0,16.029263609003145,,RO:urban,False
1245494752,1245494761,0,108584691,Strada Deta,residential,77.25115770424206,50.0,5.562083354705428,,RO:urban,False
1245494752,1245494739,0,108584691,Strada Deta,residential,48.41420938943811,50.0,3.4858230760395443,,RO:urban,False
1245494754,1245494740,0,108584683,Strada Martir Nicolae Lăcătuș,residential,156.8631347512572,50.0,11.29414570209052,,RO:urban,False
1245494755,1245494756,0,108584685,Strada Delinești,residential,103.10615129999186,50.0,7.423642893599415,,RO:urban,False
1245494755,10821787555,0,108584687,Strada Bistrei,residential,77.35790429821262,50.0,5.569769109471308,,RO:urban,False
1245494755,1245494747,0,108584687,Strada Bistrei,residential,411.15052961135285,50.0,29.602838132017407,,RO:urban,False
1245494756,1245494739,0,108584684,Strada Parâng,residential,96.66376141610179,50.0,6.95979082195933,,RO:urban,False
1245494756,1245494745,0,108584685,Strada Delinești,residential,114.82879300828795,50.0,8.267673096596733,,RO:urban,False
1245494756,1245494755,0,108584685,Strada Delinești,residential,103.10615129999186,50.0,7.423642893599415,,RO:urban,False
1245494756,2178647100,0,108584684,Strada Parâng,residential,188.52070983728782,50.0,13.573491108284724,,RO:urban,False
1245494761,1245494752,0,108584691,Strada Deta,residential,77.25115770424206,50.0,5.562083354705428,,RO:urban,False
1245494761,265585910,0,224953102,Strada Albăstrelelor,tertiary,222.17935964929242,50.0,15.996913894749055,,RO:urban,False
1245494761,1245494737,0,224953102,Strada Albăstrelelor,tertiary,84.72671130462028,50.0,6.10032321393266,,RO:urban,False
1245501676,1245501678,0,108585410,Strada Sălaj,residential,108.01932275863464,50.0,7.777391238621695,,RO:urban,False
1245501676,1245501683,0,108585404,Strada Satu Mare,residential,56.64752508797863,50.0,4.0786218063344615,,RO:urban,False
1245501676,1245501684,0,108585404,Strada Satu Mare,residential,56.31153658793919,50.0,4.054430634331622,,RO:urban,False
1245501677,1245501680,0,108585404,Strada Satu Mare,residential,42.134890131780196,50.0,3.0337120894881746,,RO:urban,False
1245501677,1245509199,0,108585404,Strada Satu Mare,residential,14.056912990445792,50.0,1.012097735312097,,RO:urban,False
1245501677,1245509211,0,108586005,Strada Poiana Mărului,residential,45.421421560585124,50.0,3.270342352362129,,RO:urban,False
1245501678,1245501676,0,108585410,Strada Sălaj,residential,108.01932275863464,50.0,7.777391238621695,,RO:urban,False
